"FACILITYID","BUSINESS_NAME","ADDR","CITY","CATEGORY","SUBCATEGORY"
"3339EDAD-D5F0-47C6-98C4-EC56D978CAF8","FOREST HEIGHTS LONG TERM CARE CENTRE","60 WESTHEIGHTS DR","KITCHENER","Food, Institutional","Long Term Care"
"10AF11A5-6163-4FA0-848D-FDB157FD0182","GOLDEN YEARS NURSING HOME","704 EAGLE ST N","CAMBRIDGE","Food, Institutional","Long Term Care"
"BF2FF858-F214-4F62-B93A-01CEE16F199E","NUTRITION FOR LEARNING - ST. ANNE","127 ELGIN ST N","CAMBRIDGE","Food, Institutional","Nourishment Program"
"251087D5-D752-4B28-8E68-0AC54FD7426A","NUTRITION  FOR LEARNING-ST LUKE'S CHURCH","317 FRANKLIN ST N","KITCHENER","Food, Institutional","Nourishment Program"
"793B9794-D1E5-4CA1-8BF2-0CD356469F1A","NUTRITION FOR LEARNING - CEDARBRAE PUBLIC SCHOOL","230 CEDARBRAE AVE","WATERLOO","Food, Institutional","Nourishment Program"
"FCB8BC47-7777-42BF-932F-2AD4519B7ED2","NUTRITION FOR LEARNING - CENTENNIAL PUBLIC SCHOOL","100 WEAVER ST","CAMBRIDGE","Food, Institutional","Nourishment Program"
"2E25248D-4CE7-40A9-BAAF-33D90D9FC091","NUTRITION FOR LEARNING - ST. BERNADETTE","245 LORNE AVE","KITCHENER","Food, Institutional","Nourishment Program"
"727DCC80-9CB8-4B13-A71D-34541B98F658","NUTRITION FOR LEARNING - ST. TIMOTHY","15 BECHTEL DR","KITCHENER","Food, Institutional","Nourishment Program"
"A603BDAC-079B-41A5-A2E9-4875AC546EF1","BREAKFAST CLUB - WESTMOUNT PUBLIC SCHOOL","329 GLASGOW ST","KITCHENER","Food, Institutional","Nourishment Program"
"E913847B-B8F0-4E76-8E20-4A0E6E77E235","NUTRITION FOR LEARNING- FOREST HEIGHTS COLLEGIATE","255 FISCHER-HALLMAN RD","KITCHENER","Food, Institutional","Nourishment Program"
"918BD7C7-56F9-4A09-BCA3-4EA970BEFF4B","NFL-SHEPPARD SCHOOL","278 WEBER ST E","KITCHENER","Food, Institutional","Nourishment Program"
"59CFB292-814F-4EA4-A067-54AA06A2D16A","NUTRITION FOR LEARNING - WILLIAM G. DAVIS","530 LANG'S DR","CAMBRIDGE","Food, Institutional","Nourishment Program"
"1744FE99-DE97-4339-A0D9-62CCA6E666FB","NUTRITION FOR LEARNING - LINCOLN HEIGHTS","270 QUICKFALL DR","WATERLOO","Food, Institutional","Nourishment Program"
"1024D62D-0C00-4EC2-B820-6FA20A5002F2","NUTRITION FOR LEARNING - CRESTVIEW P.S.","153 MONTCALM DR","KITCHENER","Food, Institutional","Nourishment Program"
"24D48313-1A3E-4D72-BDE8-7780ABAC5672","NUTRITION FOR LEARNING - MONSIGNOR HALLER","118 SHEA CRES","KITCHENER","Food, Institutional","Nourishment Program"
"353D8B18-CBC4-41E3-8735-87415802E134","NUTRITION FOR LEARNING-CORONATION STREET PUBLIC SCHOOL","757 CONCESSION  RD","CAMBRIDGE","Food, Institutional","Nourishment Program"
"2CFEC588-BEE5-499F-A942-8B9DE22F982C","NUTRITION FOR LEARNING - KING EDWARD SCHOOL","709 KING ST W","KITCHENER","Food, Institutional","Nourishment Program"
"14D1F073-D717-45A7-94B2-8FCF3802D593","LANGS YOUTH AND TEEN CENTRE","581 LANG'S DR","CAMBRIDGE","Food, Institutional","Nourishment Program"
"D6E1AB58-28B8-418E-8348-94B712C84169","NUTRITION FOR LEARNING - WINSTON CHURCHILL PUBLIC SCHOOL","100 MILFORD AVE","WATERLOO","Food, Institutional","Nourishment Program"
"7C19DAF2-5216-4E46-8CE1-9F23F39222E9","PIONEER PARK PUBLIC SCHOOL - BEFORE AND AFTER SCHOOL CARE","55 UPPER CANADA DR","KITCHENER","Food, Institutional","Nourishment Program"
"9447964C-E30D-48C4-B093-A666BB55CB27","NUTRITION FOR LEARNING - ST. JOHN'S CATHOLIC SCHOOL","99 STRANGE ST","KITCHENER","Food, Institutional","Nourishment Program"
"A3E29606-66BD-4934-B36E-A7513E05E560","NUTRITION FOR LEARNING- QUEENSMOUNT","21 WESTMOUNT RD W","KITCHENER","Food, Institutional","Nourishment Program"
"044823FE-6830-448D-BF15-AB6099407AA5","NUTRITION FOR LEARNING - MONSIGNOR DOYLE","185 MYERS RD","CAMBRIDGE","Food, Institutional","Nourishment Program"
"0592EC30-764A-4C3E-9F2A-B16B4AE6BA73","NUTRITION FOR LEARNING - ST. FRANCIS","60 MCDONALD AVE","CAMBRIDGE","Food, Institutional","Nourishment Program"
"913954F7-B404-496E-A13C-B30851C48A9C","WELLESLEY DISTRICT CO-OPERATIVE PRESCHOOL","157 DAVID ST","WELLESLEY","Food, Institutional","Nourishment Program"
"AD3183F2-C6C3-43C7-9728-B531DA213B75","NUTRITION FOR LEARNING - BLUEVALE COLLEGIATE","80 BLUEVALE ST N","WATERLOO","Food, Institutional","Nourishment Program"
"35591EE9-30F3-48CF-A1DA-B5E700083A5F","STEWART AVENUE PUBLIC SCHOOL - BEFORE AND AFTER SCHOOL CARE","145 STEWART AVE","CAMBRIDGE","Food, Institutional","Nourishment Program"
"A0280FCE-F461-4728-9A68-B63F7BF66F56","NUTRITION FOR LEARNING - HIGHLAND PUBLIC SCHOOL","125 SALISBURY AVE","CAMBRIDGE","Food, Institutional","Nourishment Program"
"9DDBAADC-F8D8-4649-9047-B7212FF3A103","NUTRITION FOR LEARNING - MOFFAT CREEK PUBLIC SCHOOL","710 MYERS RD","CAMBRIDGE","Food, Institutional","Nourishment Program"
"0A960374-A3CB-4582-A5AA-BB5528B254AE","NUTRITION FOR LEARNING - ST. ANNE'S SCHOOL","250 EAST AVE","KITCHENER","Food, Institutional","Nourishment Program"
"C0C81878-FA49-4F7F-8497-C8DCF0344637","NUTRITION FOR LEARNING - IMMANUEL PENTACOSTAL CHURCH (QUEEN ELIZABETH SCHOOL)","100 HOFFMAN ST","KITCHENER","Food, Institutional","Nourishment Program"
"84E03392-86F5-4DC4-9655-C9AC215E219B","NUTRITION FOR LEARNING - A.R. KAUFMAN PUBLIC SCHOOL","11 CHOPIN DR","KITCHENER","Food, Institutional","Nourishment Program"
"08713F99-1D39-4D73-B5F2-D4CD7F16BF85","YWCA - CARE FOR NEWCOMER CHILDREN","145 LINCOLN RD","WATERLOO","Food, Institutional","Nourishment Program"
"CB067C74-DDBD-4316-9B19-DC58AC5927F3","NUTRITION FOR LEARNING - ST. GREGORY'S","34 OSBORNE ST","CAMBRIDGE","Food, Institutional","Nourishment Program"
"B3AC0160-00CA-4C43-86B6-E3214CAE1F4A","NUTRITION FOR LEARNING -  BLESSED SACRAMENT","367 THE COUNTRY WAY","KITCHENER","Food, Institutional","Nourishment Program"
"C01044C0-7E58-463D-B7FF-E66C51810C28","NUTRITION FOR LEARNING - HIGHLAND BAPTIST CHURCH","135 HIGHLAND RD W","KITCHENER","Food, Institutional","Nourishment Program"
"3F225F3B-0D33-410D-B45B-F0440905D693","NUTRITION FOR LEARNING - MARGARET AVE. PUBLIC SCHOOL","325 LOUISA ST","KITCHENER","Food, Institutional","Nourishment Program"
"040D8FFA-97F4-444A-B4B2-F079E8FBE47C","NUTRITION FOR LEARNING - ELGIN ST. PUBLIC SCHOOL","685 ELGIN ST N","CAMBRIDGE","Food, Institutional","Nourishment Program"
"46BECF18-974F-4F01-8213-FDE39F402F7D","NUTRITION FOR LEARNING - AVENUE ROAD PUBLIC SCHOOL","40 GAIL ST","CAMBRIDGE","Food, Institutional","Nourishment Program"
"A9B8B2EE-0856-4874-88EB-036370C37008","YMCA-OUTDOORCENTRE AFTER SCHOOL PROGRAM","3738 HESSEN STRASSE","WELLESLEY","Food, Institutional","Before and After School Program"
"DB77663E-B9B1-4B77-8111-09869D5EE9DE","YMCA SCHOOL AGE DEVELOPMENT PROGRAM -WELLESLEY","1059 QUEEN'S BUSH RD","WELLESLEY","Food, Institutional","Before and After School Program"
"E583C376-9331-4698-A9A6-0B0995B67BA8","SHEPPARD PUBLIC SCHOOL EXTENDED DAYCARE","278 WEBER ST E","KITCHENER","Food, Institutional","Before and After School Program"
"829D4142-EA06-4063-9001-0EFA4AB48B7D","CREATIVE BEGINNINGS CHILD CARE - BEFORE AND AFTER SCHOOL PROGRAM","155 LIVINGSTON BLVD","BADEN","Food, Institutional","Before and After School Program"
"61527A5B-9803-45A6-BEE3-0F1376B03C7C","MARY JOHNSTON YOUTH DEVELOPMENT PROGRAM","475 BRYNHURST BLVD","WATERLOO","Food, Institutional","Before and After School Program"
"0736E754-C9F1-4E80-AE8C-118DF92BA6E0","CONESTOGA COLLEGE LAURELWOOD","460 BRENTCLIFFE DR","WATERLOO","Food, Institutional","Before and After School Program"
"4651AE70-26A0-4BB7-981D-12FAC7A9C0FB","YMCA SCHOOL AGE YOUTH DEVELOPMENT: NORTHLAKE WOODS.","500 NORTHLAKE DR","WATERLOO","Food, Institutional","Before and After School Program"
"C43D465B-C752-4633-B287-15EB0C1AC543","LANG'S AFTER SCHOOL PROGRAM","1145 CONCESSION RD","CAMBRIDGE","Food, Institutional","Before and After School Program"
"B9052250-A7B8-41A5-B10E-1821459821D4","YMCA SCHOOL AGE YOUTH DEVELOPMENT - CONESTOGO PUBLIC SCHOOL","1948 SAWMILL RD","CONESTOGO","Food, Institutional","Before and After School Program"
"D65AD456-86A3-4043-A200-207BA2B2254D","FRANKLIN PUBLIC SCHOOL - YMCA BEFORE & AFTER SCHOOL PROGRAM","371 FRANKLIN ST N","KITCHENER","Food, Institutional","Before and After School Program"
"463ED4C6-FC7A-475C-ABFA-211FEC792683","HESPELER SECONDARY EXTENDED DAY PROGRAM","300 WIINSTON BLVD","CAMBRIDGE","Food, Institutional","Before and After School Program"
"B3ACDA1D-29F5-48D3-8C75-26136E2CD5FD","YWCA RYERSON YOUTH DEVELOPMENT PROGRAM","749 GRAND VALLEY DR","CAMBRIDGE","Food, Institutional","Before and After School Program"
"5F709024-0B59-430C-AD6E-2AC7C890F0CA","YMCA ELGIN ST N YOUTH DEVELOPMENT PROGRAM","685 ELGIN ST N","CAMBRIDGE","Food, Institutional","Before and After School Program"
"1711A5B9-09A0-4943-B1A8-39DEC7F90A70","CONESTOGA COLLEGE - KING EDWARD YOUTH DEVELOPMENT PROGRAM","709 KING ST W","KITCHENER","Food, Institutional","Before and After School Program"
"E0B6915C-00A8-4007-B75F-3CE4F87A5DB0","ABRAHAM ERB YOUTH DEVELOPMENT PROGRAM","710 LAURELWOOD DR","WATERLOO","Food, Institutional","Before and After School Program"
"33650C47-FCD5-4852-AC79-3E9EEB21E06B","DRIFTWOOD PARK SCHOOL YOUTH DEVELOPMENT PROGRAM","50 PARKLAND RD","KITCHENER","Food, Institutional","Before and After School Program"
"C1709BDC-96EA-44E3-960F-40FBA4516CB2","HILLCREST YOUTH DEVELOPMENT ","31 RENWICK AVE","Cambridge","Food, Institutional","Before and After School Program"
"1299D951-F66A-4AE1-A124-4FAFBDF99253","J.W. GERTH PUBLIC SCHOOL - BEFORE AND AFTER SCHOOL CARE","171 APPLE RIDGE","KITCHENER","Food, Institutional","Before and After School Program"
"9074CBE0-00C3-48C0-8FB6-54448CCEA726","YMCA SCHOOL AGE YOUTH DEVELOPMENT - KEATS WAY","323 KEATS WAY DR","WATERLOO","Food, Institutional","Before and After School Program"
"3C680BD7-6974-4D62-B03D-6412AEC003C3","LESTER B PEARSON- KW YMCA YOUTH DEVELOPMENT PROGRAM","520 CHESAPEAKE DR","WATERLOO","Food, Institutional","Before and After School Program"
"FF906A9A-4D81-4C8B-A21D-6FAE855CF562","YMCA SCHOOL AGE YOUTH DEVELOPMENT - WESTMOUNT PUBLIC SCHOOL","329 GLASGOW ST","KITCHENER","Food, Institutional","Before and After School Program"
"5AE49757-12F6-45FF-B065-6FD72B947E30","YMCA SCHOOL AGE YOUTH DEVELOPMENT - CEDAR CREEK PUBLIC SCHOOL","55 HILLTOP DR","AYR","Food, Institutional","Before and After School Program"
"A374F522-4923-44C5-A2B4-748E0AA588FD","NUTRITION FOR LEARNING - BLAIR ROAD PUBLIC SCHOOL","85 SUNSET BLVD","CAMBRIDGE","Food, Institutional","Before and After School Program"
"B53556EC-6DBF-49C0-9F13-7B935E71D1CC","YWCA-EMPIRE PUBLIC SCHOOL- YDP","83 EMPIRE  ST","WATERLOO","Food, Institutional","Before and After School Program"
"8F37938C-4365-4D7B-A1F2-7E814F5779AF","YMCA SCHOOL AGE YOUTH DEVELOPMENT - TAIT ST PUBLIC SCHOOL","184 TAIT ST","CAMBRIDGE","Food, Institutional","Before and After School Program"
"8474D2A4-E3FF-4BC3-BA9E-7F72CEFC885F","YMCA LITTLE PAUSE CHILD CARE BEFORE & AFTER SCHOOL PROGRAM","560 PIONEER DR","KITCHENER","Food, Institutional","Before and After School Program"
"B122E997-E7D0-4504-9F89-81EC8A87A8A8","YWCA ELIZABETH ZIEGLER YOUTH DEVELOPMENT PROGRAM","90 MOORE AVE S","WATERLOO","Food, Institutional","Before and After School Program"
"0125ECB0-8C1D-4D6B-B6C8-9EA2030150AD","YMCA SCHOOL AGE YOUTH DEVELOPMENT -- MEADOWLANE PS","236 FORESTWOOD DR","Kitchener","Food, Institutional","Before and After School Program"
"8AA7D92B-D57F-4574-8E23-A075C4DC6324","CEDAR CREEK PUBLIC SCHOOL BEFORE AND AFTER SCHOOL PROGRAM","55 HILLTOP DR","AYR","Food, Institutional","Before and After School Program"
"EADDD2A7-5D08-4135-9902-A2BE65B8346C","CHICOPEE HILLS YOUTH DEVELOPMENT PROGRAM","800 FAIRWAY RD N","Kitchener","Food, Institutional","Before and After School Program"
"B04B374F-BE18-4817-8E67-A41EDA603F3B","GROW COMMUNITY CENTRE","1 GROH AVE","CAMBRIDGE","Food, Institutional","Before and After School Program"
"4AAF5AEB-2359-4431-9250-AFF047625521","BRESLAU PUBLIC SCHOOL - EXTENDED DAY PROGRAM","58 JOSEPH ST","BRESLAU","Food, Institutional","Before and After School Program"
"34D8F707-2471-49BB-A338-BBC64607BBA4","JOHN MAHOOD YMCA YOUTH DEVELOPMENT PROGRAM","5 FIRST ST W","ELMIRA","Food, Institutional","Before and After School Program"
"3FD4A654-CEA4-4719-8EE5-C979E2F2F616","YMCA SCHOOL AGE YOUTH DEVELOPMENT - RIVERSIDE PUBLIC SCHOOL","250 WILLIAM ST","ELMIRA","Food, Institutional","Before and After School Program"
"C9C195E0-61A9-410F-80BE-CB7BA4189EAC","YMCA SCHOOL AGE DEVELOPMENT - CRESTVIEW PUBLIC SCHOOL","153 MONTCALM DR","KITCHENER","Food, Institutional","Before and After School Program"
"A6AD8CA7-83A5-40EB-AB6F-D1553ABF3391","BRIGADOON PUBLIC SCHOOL - BEFORE AND AFTER SCHOOL CARE","415 CARYNDALE DR","KITCHENER","Food, Institutional","Before and After School Program"
"EBF5436B-E654-4CBF-921D-D9989E2400E1","BLESSED MOTHER TERESA: EXTENDED DAY PROGRAM","520 SAGINAW PKY","CAMBRIDGE","Food, Institutional","Before and After School Program"
"C76960F6-3D4D-4A49-8E0C-E17EC98FFE7D","CONESTOGA COLLEGE JF CARMICHAEL YDP","80 PATRICIA AVE","KITCHENER","Food, Institutional","Before and After School Program"
"5885B7CA-AFB0-412E-BFA0-E222514F9FE3","YMCA SCHOOL AGE YOUTH DEVELOPMENT - SANDOWNE","265 SANDOWNE DR","WATERLOO","Food, Institutional","Before and After School Program"
"04D85578-6D95-4021-B080-E6B2166CBB5E","LES PETITES SAUTERELLES","640 TRICO DR","CAMBRIDGE","Food, Institutional","Before and After School Program"
"8F1B9B2F-FE15-4F1C-A41E-E849C9082050","CENTENNIAL PUBLIC YOUTH DEVELOPMENT PROGRAM","100 WEAVER ST","CAMBRIDGE","Food, Institutional","Before and After School Program"
"27F0170C-B5EE-491E-AC2E-EBD64A15A40D","HESPELER PUBLIC SCHOOL YOUTH DEVELOPMENT PROGRAM","300 WINSTON BLVD","CAMBRIDGE","Food, Institutional","Before and After School Program"
"78B12D2E-1C6C-4380-9847-ECD839E68382","CREATIVE BEGINNINGS CHILD CARE - BEFORE AND AFTER SCHOOL PROGRAM","1140 SNYDER'S RD W","WILMOT","Food, Institutional","Before and After School Program"
"5F734A18-02DA-4A04-B245-EE1EEC1A87C5","YWCA-SHEPPARD YOUTH DEVELOPMENT PROGRAM","278 WEBER ST E","KITCHENER","Food, Institutional","Before and After School Program"
"B8AB4270-A72A-4162-811D-EF2BAAAF7F43","BLAIR ROAD PUBLIC SCHOOL - BEFORE AND AFTER SCHOOL PROGRAM","85 SUNSET BLVD","CAMBRIDGE","Food, Institutional","Before and After School Program"
"298E8675-FAA2-44F2-B22C-F248DE51B554","YMCA COUNTRYHILL SAYD","195 COUNTRY HILL DR"," Kitchener","Food, Institutional","Before and After School Program"
"BDFBD28D-698B-4504-948A-F2F60DC6584B","GLENCAIRN BEFORE AND AFTER SCHOOL PROGRAM (CONESTOGA COLLEGE)","664 ERINBROOK DR","KITCHENER","Food, Institutional","Before and After School Program"
"BE775A7F-60E0-42EF-8F22-FB119ECA3830","YMCA SCHOOL AGE YOUTH DEVELOPMENT - SANDHILLS PUBLIC SCHOOL","1250 VICTORIA ST S","KITCHENER","Food, Institutional","Before and After School Program"
"3222F64E-334F-4F35-B592-FFB4C7316E1E","JACOB HESPELER CHILD CARE CENTRE - SUDDABY LOCATION","171 FREDERICK ST","KITCHENER","Food, Institutional","Before and After School Program"
"3F4DFCE8-B759-4BB0-9735-1994297ABBCB","GRH -FREEPORT MAIN KITCHEN","3570 KING ST E","KITCHENER","Food, Institutional","Hospital"
"E38BB3F0-8C29-4177-9766-5073219B993D","CAMBRIDGE MEMORIAL HOSPITAL","700 CORONATION BLVD","CAMBRIDGE","Food, Institutional","Hospital"
"C0C1CC1D-CAA1-4573-894D-93BE204AFA23","GRAND RIVER HOSPITAL 1F NORTH AND SOUTH","835 KING ST W","KITCHENER","Food, Institutional","Hospital"
"F7B45E86-4D47-4771-A1DF-9BC8E66E747C","ST. MARY'S GENERAL HOSPITAL","911 QUEENS BLVD","KITCHENER","Food, Institutional","Hospital"
"97CA0502-36DC-4DEC-AC16-D93BA1437C05","GRAND RIVER HOSPITAL-MAIN KITCHEN","835 KING ST W","KITCHENER","Food, Institutional","Hospital"
"6C4A73F0-5013-4F19-9698-EB313552FC1E","GRAND RIVER HOSPITAL (K-W SITE) WITHDRAWAL CENTRE","52 GLASGOW ST","KITCHENER","Food, Institutional","Hospital"
"D70B7E10-8009-461E-AEA9-01C1F27DF320","YMCA SCHOOL AGE YOUTH DEVELOPMENT - AYR PUBLIC SCHOOL","105 HALL ST","AYR","Food, Institutional","Child Care Catered"
"96350659-CB8B-4DDE-8832-1D4EBDAC1B34","YMCA BRIGADOON CHILD CARE","415 CARYNDALE DR","KITCHENER","Food, Institutional","Child Care Catered"
"01BA78D9-698C-4499-8959-257725384512","JUMPING JACKS LLL","10 GATEHOUSE DR","CAMBRIDGE","Food, Institutional","Child Care Catered"
"5B82CF2D-95DD-4C71-A355-3E8ADB44E02E","YMCA LITTLE PAUSE CHILD CARE","560 PIONEER DR","KITCHENER","Food, Institutional","Child Care Catered"
"CDAFB950-4CBA-4820-8DCC-53F4DC7540D7","SUNSHINE MONTESSORI SCHOOL DAY CARE","10 BONIFACE AVE","KITCHENER","Food, Institutional","Child Care Catered"
"27BE755D-2036-4AC9-85E0-9AD1DBBEAD2E","KIDS AND COMPANY CHILDCARE","105 - 340 HAGEY BLVD","WATERLOO","Food, Institutional","Child Care Catered"
"EEA5DC78-7A87-4264-B7B4-B78CE089505A","MONTESSORI SCHOOL OF CAMBRIDGE","9 ROSEVIEW AVE","CAMBRIDGE","Food, Institutional","Child Care Catered"
"F3ED70CC-12C4-4A11-8275-BB06100885C8","WATERLOO INFANT TODDLER DAYCARE AT ST. JOHN'S - SUMMER CAMP","22 WILLOW STREET","WATERLOO","Food, Institutional","Child Care Catered"
"D11B046B-1FFF-4F43-972A-CD213AFF4FBC","ST. JACOB'S DAY CARE","12 YOUNG ST","ST. JACOBS","Food, Institutional","Child Care Catered"
"67B56E4C-2B65-45A7-B5C0-D2F603F10C35","WT TOWNSHEND YMCA CHILD CARE","245 ACTIVA AVE","KITCHENER","Food, Institutional","Child Care Catered"
"A4BEBD65-6918-4BDA-8909-D6693729E632","YMCA CHILD CARE - J.W. GERTH","171 APPLE RIDGE DR","KITCHENER","Food, Institutional","Child Care Catered"
"B4216FBA-A216-4045-9ED2-067DCB84DD90","DARING RESIDENTIAL HOME","226 QUEEN ST S","KITCHENER","Food, Institutional","Group / Lodging Home (>9)"
"2194C728-0194-4517-BE00-2E89E991D312","CARIZON","1855 NOTRE DAME DR","ST. AGATHA","Food, Institutional","Group / Lodging Home (>9)"
"0CB36A77-A789-408A-BB7C-2F1F2162706A","ELMIRA DISTRICT COMMUNITY LIVING - ALC BARNSWALLOW","118 BARNSWALLOW DR","ELMIRA","Food, Institutional","Group / Lodging Home (>9)"
"34F2D31C-F6EE-42EC-A43B-458D45DB0E39","LUTHERWOOD INSTITUTE","285 BENJAMIN RD","WATERLOO","Food, Institutional","Group / Lodging Home (>9)"
"4018945C-D89A-433B-8CF7-55D78FC90334","ANSELMA HOUSE","700 HERITAGE DR","KITCHENER","Food, Institutional","Group / Lodging Home (>9)"
"6A2E5100-8C48-4BFD-883D-59E31C22701E","PIONEER YOUTH SERVICES","79 ALBERT ST","WATERLOO","Food, Institutional","Group / Lodging Home (>9)"
"AFFE2E20-7112-4F7A-B711-696CDE4CF7C0","UNDERHILL RESIDENCE-KITCHEN","127 ERB ST W","WATERLOO","Food, Institutional","Group / Lodging Home (>9)"
"5EBF086B-17F3-4715-855D-6AD0C81E1BA2","KINGSVIEW RESIDENCE","1688 BLAIR RD","CAMBRIDGE","Food, Institutional","Group / Lodging Home (>9)"
"B8A9D47F-67DF-412D-8C3B-773E02BFA308","ST. MONICA HOUSE","231 HERBERT ST","WATERLOO","Food, Institutional","Group / Lodging Home (>9)"
"07EF52F4-234E-4253-8F41-7B9F962DCD79","PIONEER YOUTH SERVICES - QUEEN'S BLVD","1097 QUEEN'S BLVD","KITCHENER","Food, Institutional","Group / Lodging Home (>9)"
"B67A89F2-C778-4D39-BED3-7BEF70E70985","NOBLE RESIDENTIAL HOME","251 QUEEN ST S","KITCHENER","Food, Institutional","Group / Lodging Home (>9)"
"9EF1E2C5-6B35-4442-89AA-7EF8EDD8C0D6","HAVEN HOUSE","10 ACORN WAY","CAMBRIDGE","Food, Institutional","Group / Lodging Home (>9)"
"0CA69E99-DF9B-4DD1-A91C-87D9C5148BE5","SUNBEAM LODGE","389 PINNACLE DR","KITCHENER","Food, Institutional","Group / Lodging Home (>9)"
"13F47644-188F-4E6D-B9FD-9F34B4BBF358","CHARLES STREET MEN'S HOSTEL","63 CHARLES ST E","KITCHENER","Food, Institutional","Group / Lodging Home (>9)"
"5C8D6B36-F55B-402B-8FC9-A19177E7C0B4","DAVID FISHER RESIDENCE - KWHS","995 ERBSVILLE RD","WOOLWICH","Food, Institutional","Group / Lodging Home (>9)"
"C31A3881-1805-43FC-B363-A408C873EA0A","MARILLAC PLACE","109 YOUNG ST","KITCHENER","Food, Institutional","Group / Lodging Home (>9)"
"1335A5EE-F19A-43F2-B9EF-AA43C8DC360B","ARGUS RESIDENCE","115 WELLINGTON ST","CAMBRIDGE","Food, Institutional","Group / Lodging Home (>9)"
"D44E9E81-E2AA-465C-BF1B-B666D2F6EDCA","DOON VALLEY MANOR - SUPPORTIVE HOUSING FOR SENIORS","86 DOON VALLEY DR","KITCHENER","Food, Institutional","Group / Lodging Home (>9)"
"B12B95AE-96B3-4401-A531-B9DA98FC4CF0","COMMUNITY LIVING CAMBRIDGE - NORTH LODGE","162 HESPELER RD","CAMBRIDGE","Food, Institutional","Group / Lodging Home (>9)"
"E9BCF4F0-E2C6-4729-A6C4-C00D642BB7E6","ARK RESIDENTIAL CARE FACILITY","125 WATER ST N","KITCHENER","Food, Institutional","Group / Lodging Home (>9)"
"F578F184-12C8-408E-AE6F-C57D9B58D44E","RAY OF HOPE OPEN","47 MADISON AVE S","KITCHENER","Food, Institutional","Group / Lodging Home (>9)"
"BED2ABBF-C6E5-4F8E-A516-E25DC253C522","ELMIRA DISTRICT COMMUNITY LIVING - REIDWOODS","7632 REID WOODS DR","WOOLWICH","Food, Institutional","Group / Lodging Home (>9)"
"99B9DC76-5553-4452-8CC0-E8CBE981F5B6","KALJAS HOME","275 FREDERICK ST","KITCHENER","Food, Institutional","Group / Lodging Home (>9)"
"C8485533-74B8-4664-9763-EBC2D624AB9C","YWCA EMERGENCY SHELTER SERVICES","84 FREDERICK ST","KITCHENER","Food, Institutional","Group / Lodging Home (>9)"
"78EB83F7-F8EA-413A-B7CC-F2D4A09356F2","SALVATION ARMY- NEW DIRECTIONS","1 - 657 KING ST E","KITCHENER","Food, Institutional","Group / Lodging Home (>9)"
"D699C99E-1B0D-4386-A111-F4BFF8BD75DF","INNISFREE HOUSE","2375 HOMER WATSON BLVD","KITCHENER","Food, Institutional","Group / Lodging Home (>9)"
"797BAADF-3C5B-4A9C-9ED5-F9F0840286BE","PIONEER YOUTH SERVICES","41 LAUREL ST","WATERLOO","Food, Institutional","Group / Lodging Home (>9)"
"0350FBB6-9A7D-4F8D-9290-3092770F99F9","RAY OF HOPE - YOUTH JUSTICE SECURE","2282 QUEEN ST","WILMOT","Food, Institutional","Correctional Facility"
"6039AB3A-3823-4302-B98F-16E7697CB02F","HOT DOG CART SHELDON","20 SHELDON DR","CAMBRIDGE","Food, Mobile Vendor","Street Food Vendor/Hot Dog Cart"
"1C8FE139-7F2F-4C2B-9EA4-1ABD1D2F9B8D","GRANDPA'S HOMEMADE ICE CREAM","30 STEINMAN ST","NEW HAMBURG","Food, Mobile Vendor","Street Food Vendor/Hot Dog Cart"
"1BC43666-C947-4258-A36E-215744809ACF","MANY'S HOT DOG CART","385 FAIRWAY RD S","Kitchener","Food, Mobile Vendor","Street Food Vendor/Hot Dog Cart"
"43C5F51D-F39D-478F-B556-357448A21F2E","LES HALAT HOT DOG CART #4","160 FROBISHER DR","WATERLOO","Food, Mobile Vendor","Street Food Vendor/Hot Dog Cart"
